tconst,primaryTitle,startYear,averageRating,numVotes,War,Romance,Animation,Music,Drama,Western,Horror,Game-Show,Adult,Adventure,Fantasy,Sci-Fi,Musical,Film-Noir,Thriller,Crime,Sport,Reality-TV,Short,Talk-Show,Biography,Family,Mystery,Comedy,Action,History,News,Documentary
tt2948356,Zootopia,0.13139870657759425,0.1533992737670024,0.13440433736732088,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt2948372,Soul,0.17061439285210406,0.1533992737670024,0.06802883365412474,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt2953050,Encanto,0.18041831442073153,0.05701373159832775,0.0261893734185182,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
tt2967224,Hot Pursuit,0.12159478500896681,-0.19599831659444336,-0.03428168526696405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
tt2975578,The Purge: Anarchy,0.11179086344033937,-0.039371810570346916,0.004248707359137944,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt2975590,Batman v Superman: Dawn of Justice,0.13139870657759425,-0.039371810570346916,0.21247486493452125,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt2980210,A Hologram for the King,0.13139870657759425,-0.07551638888360002,-0.03688516841476624,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt2980516,The Theory of Everything,0.11179086344033937,0.11725469545374943,0.11747455614482247,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt2980592,The Guest,0.11179086344033937,-0.003227232257093929,-0.015511131452639295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
tt2980648,The Hundred-Foot Journey,0.11179086344033937,0.06906192436941204,-0.022150495963439217,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt2980794,Highway,0.11179086344033937,0.10520650268266503,-0.042998046489153674,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt2987732,Suck Me Shakespeer,0.10198694187171191,0.020869153285074764,-0.04284789749812402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt2990140,The Christmas Chronicles,0.15100654971484917,0.03291734605615906,-0.026387862604888058,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
tt2991224,Tangerines,0.10198694187171191,0.1654474665380867,-0.036325487085735374,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2994190,Camp X-Ray,0.11179086344033937,0.020869153285074764,-0.03812650300384435,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3007512,The Water Diviner,0.11179086344033937,0.03291734605615906,-0.025099051599623192,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt3011894,Wild Tales,0.11179086344033937,0.1654474665380867,0.02145215345217628,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
tt3014866,Criminal,0.13139870657759425,-0.05142000334143132,-0.028580269466195164,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
tt3040964,The Jungle Book,0.13139870657759425,0.08111011714049644,0.05209451322305433,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt3042408,Who Am I,0.11179086344033937,0.09315830991158074,-0.03226760445669988,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
tt3045616,Mortdecai,0.12159478500896681,-0.147805545510106,-0.02594359142577459,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
tt3062096,Inferno,0.13139870657759425,-0.06346819611251561,0.013255716885300152,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
tt3063516,Jackass Presents: Bad Grandpa,0.10198694187171191,-0.027323617799262623,-0.017429873443406484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt3064298,Man Up,0.12159478500896681,0.008820960513990365,-0.033685335161203575,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt3065204,The Conjuring 2,0.13139870657759425,0.06906192436941204,0.047979504499745335,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
tt3072482,Hardcore Henry,0.12159478500896681,-0.003227232257093929,-0.017499351125631005,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt3076658,Creed,0.12159478500896681,0.10520650268266503,0.05013678653281671,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
tt3077214,Suffragette,0.12159478500896681,0.020869153285074764,-0.037875611373589135,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt3079380,Spy,0.12159478500896681,0.03291734605615906,0.03992549718142947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
tt3086442,Goodnight Mommy,0.11179086344033937,-0.003227232257093929,-0.034077498078648655,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
tt3089630,Artemis Fowl,0.17061439285210406,-0.30443205153420233,-0.04332150369862117,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt3097204,The Inbetweeners 2,0.11179086344033937,-0.039371810570346916,-0.037101321203909195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt3099498,Tusk,0.11179086344033937,-0.1719019310522747,-0.03367915936722807,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt3104988,Crazy Rich Asians,0.15100654971484917,0.020869153285074764,0.011340834765767659,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt3108894,The Tender Bar,0.18041831442073153,-0.003227232257093929,-0.04388851878299795,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3110958,Now You See Me 2,0.13139870657759425,-0.039371810570346916,0.05552979862193342,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
tt3118452,Circle,0.12159478500896681,-0.08756458165468431,-0.03268987436977558,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt3120280,Sierra Burgess Is a Loser,0.15100654971484917,-0.11166096719685299,-0.03908413705717233,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt3148502,Tamasha,0.12159478500896681,0.06906192436941204,-0.043512181337615134,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt3149038,A Brilliant Young Mind,0.11179086344033937,0.04496553882724335,-0.04284789749812402,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3152592,Scoob!,0.17061439285210406,-0.1357573527390217,-0.04398540155098882,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt3152624,Trainwreck,0.12159478500896681,-0.06346819611251561,-0.0013033314248482224,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt3165612,Sleeping with Other People,0.12159478500896681,-0.027323617799262623,-0.037187782319566376,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt3168230,Mr. Holmes,0.12159478500896681,0.008820960513990365,-0.029130687104262757,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt3169706,Pride,0.11179086344033937,0.12930288822483374,-0.0322116363237968,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
tt3170832,Room,0.12159478500896681,0.1654474665380867,0.10571121256996412,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3172532,The Diary of a Teenage Girl,0.12159478500896681,0.008820960513990365,-0.04178527494721232,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt3174376,Before I Wake,0.13139870657759425,-0.06346819611251561,-0.036210848910064916,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3179568,"Men, Women & Children",0.11179086344033937,-0.01527542502817833,-0.04164516162139287,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt3181822,The Boy Next Door,0.12159478500896681,-0.24419108767878064,-0.037876769334959544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3183660,Fantastic Beasts and Where to Find Them,0.13139870657759425,0.05701373159832775,0.1268667808202073,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt3195644,Insidious: Chapter 3,0.12159478500896681,-0.07551638888360002,-0.013980306520959017,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
tt3201640,Extinction,0.15100654971484917,-0.11166096719685299,-0.03373551348725462,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt3203606,Trumbo,0.12159478500896681,0.08111011714049644,-0.022741056262347643,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt3203616,The Cobbler,0.11179086344033937,-0.11166096719685299,-0.03240887574388974,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt3205376,Slow West,0.12159478500896681,0.020869153285074764,-0.036554377449952824,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt3215824,Those Who Wish Me Dead,0.18041831442073153,-0.08756458165468431,-0.03140106336451071,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
tt3224458,A Beautiful Day in the Neighborhood,0.1608104712834766,0.05701373159832775,-0.02376392213954198,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt3228774,Cruella,0.18041831442073153,0.06906192436941204,0.03302945123352229,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
tt3231054,Risen,0.13139870657759425,-0.05142000334143132,-0.04315398528703538,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
tt3235888,It Follows,0.11179086344033937,0.008820960513990365,0.03727646755305788,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
tt3247714,Survivor,0.12159478500896681,-0.1357573527390217,-0.04102642426247116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
tt3253930,Marshland,0.11179086344033937,0.05701373159832775,-0.0410804624597569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
tt3256226,IO,0.1608104712834766,-0.24419108767878064,-0.04088438100103436,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3262342,Loving Vincent,0.14120262814622173,0.12930288822483374,-0.031922145981194625,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
tt3263904,Sully,0.13139870657759425,0.08111011714049644,0.04948871415251132,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt3272066,Reminiscence,0.18041831442073153,-0.11166096719685299,-0.03336149196461262,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt3276924,Heist,0.12159478500896681,-0.07551638888360002,-0.04237274734913299,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
tt3278330,Tale of Tales,0.12159478500896681,-0.039371810570346916,-0.04305748850616799,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3281548,Little Women,0.1608104712834766,0.12930288822483374,0.0215660196535998,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3289728,Equals,0.12159478500896681,-0.08756458165468431,-0.042288988143340096,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3289956,The Autopsy of Jane Doe,0.13139870657759425,0.008820960513990365,-0.009587387068751941,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
tt3300542,London Has Fallen,0.13139870657759425,-0.0996127744257686,0.006682356172613526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
tt3312830,Youth,0.12159478500896681,0.06906192436941204,-0.023924878770028787,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt3315342,Logan,0.14120262814622173,0.1654474665380867,0.23212701333885047,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt3316948,American Ultra,0.12159478500896681,-0.07551638888360002,-0.01884799013503365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
tt3316960,Still Alice,0.11179086344033937,0.09315830991158074,-0.002276404963114986,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3317234,"Game Over, Man!",0.15100654971484917,-0.1598537382811903,-0.04240864415161566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
tt3319920,Regression,0.12159478500896681,-0.1357573527390217,-0.038673060770677246,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt3322364,Concussion,0.12159478500896681,0.04496553882724335,-0.017610901404313706,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
tt3322420,Queen,0.10198694187171191,0.1654474665380867,-0.028830003135079968,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt3322940,Annabelle,0.11179086344033937,-0.1598537382811903,0.006631405872315544,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
tt3332064,Pan,0.12159478500896681,-0.1237091599679373,-0.029395860258086347,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
tt3348730,Jigsaw,0.14120262814622173,-0.1237091599679373,-0.02378051958585117,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
tt3352390,Friend Request,0.13139870657759425,-0.18395012382335899,-0.0439792257570133,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
tt3361792,Tolkien,0.1608104712834766,0.008820960513990365,-0.03860860092105783,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt3369806,Max,0.12159478500896681,-0.01527542502817833,-0.04370363095085603,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt3371366,Transformers: The Last Knight,0.14120262814622173,-0.18395012382335899,0.0037673814161714014,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt3381008,The Brothers Grimsby,0.13139870657759425,-0.06346819611251561,-0.01481210877203592,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
tt3385516,X-Men: Apocalypse,0.13139870657759425,0.020869153285074764,0.11146049077404323,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt3385524,Stan & Ollie,0.15100654971484917,0.05701373159832775,-0.03973684128295936,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
tt3387520,Scary Stories to Tell in the Dark,0.1608104712834766,-0.06346819611251561,-0.02514652801580995,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt3387542,The Forest,0.13139870657759425,-0.23214289490769635,-0.03765714266170536,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
tt3387648,The Taking of Deborah Logan,0.11179086344033937,-0.08756458165468431,-0.04180303035489192,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
tt3390572,Haider,0.11179086344033937,0.1654474665380867,-0.032950029690994066,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
tt3393786,Jack Reacher: Never Go Back,0.13139870657759425,-0.07551638888360002,0.006547646666522649,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
tt3395184,Spring,0.11179086344033937,-0.003227232257093929,-0.04319875979335785,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3397884,Sicario,0.12159478500896681,0.10520650268266503,0.10873889556645935,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
tt3398268,When Marnie Was There,0.11179086344033937,0.11725469545374943,-0.038663411092590506,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt3401882,Fist Fight,0.14120262814622173,-0.1357573527390217,-0.03762664967895127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt3402236,Murder on the Orient Express,0.14120262814622173,-0.027323617799262623,0.04347349082036168,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
tt3405236,Raees,0.14120262814622173,-0.01527542502817833,-0.03702682568907957,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
tt3410834,Allegiant,0.13139870657759425,-0.1357573527390217,-0.007379154735382583,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
tt3411444,Ferdinand,0.14120262814622173,-0.003227232257093929,-0.0322394273966866,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt3416532,A Monster Calls,0.13139870657759425,0.08111011714049644,-0.020206278822523037,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt3416742,What We Do in the Shadows,0.11179086344033937,0.10520650268266503,0.015785862479643125,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt3416744,The End of the Tour,0.12159478500896681,0.05701373159832775,-0.042279338465253356,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt3416828,Ice Age: Collision Course,0.13139870657759425,-0.1357573527390217,-0.028551706419058416,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt3417422,Drishyam,0.10198694187171191,0.1895438520802555,-0.038357709290802615,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
tt3420504,Finch,0.18041831442073153,0.008820960513990365,-0.023587140036992922,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3442006,Cake,0.11179086344033937,-0.039371810570346916,-0.03978354572489917,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3450650,Paul Blart: Mall Cop 2,0.12159478500896681,-0.28033566599203363,-0.0396005878283746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
tt3450958,War for the Planet of the Apes,0.14120262814622173,0.08111011714049644,0.04361746401741582,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt3460252,The Hateful Eight,0.12159478500896681,0.12930288822483374,0.1720253443305286,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
tt3461252,The Blue Elephant,0.11179086344033937,0.1533992737670024,-0.04312117638154047,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt3464902,The Lobster,0.12159478500896681,0.04496553882724335,0.04294198655134409,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3469046,Despicable Me 3,0.14120262814622173,-0.06346819611251561,-0.0029036340387530225,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt3470600,Sing,0.13139870657759425,0.04496553882724335,0.009790324490790432,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
tt3480822,Black Widow,0.18041831442073153,-0.003227232257093929,0.0855198401541479,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt3488710,The Walk,0.12159478500896681,0.06906192436941204,-0.004696544227269134,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt3495026,Fan,0.13139870657759425,0.020869153285074764,-0.03654742968173037,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
tt3498820,Captain America: Civil War,0.13139870657759425,0.12930288822483374,0.24204225056653655,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt3499096,Race,0.13139870657759425,0.04496553882724335,-0.039545777656841925,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
tt3501632,Thor: Ragnarok,0.14120262814622173,0.14135108099591812,0.22534946543784845,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
tt3503406,The Whole Truth,0.13139870657759425,-0.06346819611251561,-0.04286565290580362,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
tt3504048,Housebound,0.11179086344033937,-0.003227232257093929,-0.04074928550782001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
tt3513498,The Lego Movie 2: The Second Part,0.1608104712834766,-0.01527542502817833,-0.02880915983041261,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt3513500,Chip 'n Dale: Rescue Rangers,0.19022223598935897,0.03291734605615906,-0.040840378468958834,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt3513548,Richard Jewell,0.1608104712834766,0.09315830991158074,-0.021128788047615286,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
tt3521126,The Disaster Artist,0.14120262814622173,0.06906192436941204,0.0047914052547361466,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
tt3521164,Moana,0.13139870657759425,0.10520650268266503,0.07207668061795003,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt3522806,Mechanic: Resurrection,0.13139870657759425,-0.1237091599679373,-0.02153716242424608,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
tt3530002,The Night Before,0.12159478500896681,-0.05142000334143132,-0.025446440010745797,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt3531824,Nerve,0.13139870657759425,-0.027323617799262623,-0.004350313777516938,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
tt3532216,American Made,0.14120262814622173,0.04496553882724335,0.01534120531340619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
tt3544082,45 Years,0.12159478500896681,0.04496553882724335,-0.04130124709438149,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3544112,Sing Street,0.13139870657759425,0.14135108099591812,-0.018186794192530293,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt3547740,The Bélier Family,0.11179086344033937,0.06906192436941204,-0.04335083872000486,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt3553442,Whiskey Tango Foxtrot,0.13139870657759425,-0.01527542502817833,-0.03376330456014443,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
tt3553976,Captain Fantastic,0.13139870657759425,0.12930288822483374,0.029370293303030856,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt3554046,Space Jam: A New Legacy,0.18041831442073153,-0.28033566599203363,-0.027081481465762856,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
